IDFIL,NAME,TOTAL_FLUX,MEAN_DENS,MEAN_TEMP,ELLIPTICITY,CONTRAST,SATELLITE,INSTRUMENT
977785,HiGALFil320.6269+0.4586,2.0678000e+25,1.6495000e+21,17.2120,1.78571,1.32550,Herschel,SPIRE
977790,HiGALFil318.0652+0.4048,8.2296000e+24,5.6301000e+20,17.0840,1.40845,1.10570,Herschel,SPIRE
977804,HiGALFil311.9615+0.3495,4.9409000e+24,1.4383000e+21,17.5370,2.56410,1.25160,Herschel,SPIRE
977811,HiGALFil320.8006+0.3781,3.2079000e+24,8.8028000e+20,17.3880,2.63158,1.24940,Herschel,SPIRE
977812,HiGALFil319.5213+0.3644,2.3662000e+24,2.9762000e+20,17.1480,1.72414,1.11130,Herschel,SPIRE
977827,HiGALFil313.8658+0.3819,6.8518000e+24,1.0117000e+21,17.0600,1.75439,1.15640,Herschel,SPIRE
977828,HiGALFil312.6273+0.3731,8.7681000e+24,1.4337000e+21,18.0510,2.00000,1.26730,Herschel,SPIRE
977860,HiGALFil312.2013+0.3982,7.5368000e+24,1.2427000e+21,18.0430,2.63158,1.19530,Herschel,SPIRE
977870,HiGALFil318.4029+0.4006,8.3971000e+24,8.1135000e+20,16.5960,1.85185,1.22880,Herschel,SPIRE
977873,HiGALFil317.0172+0.3702,3.5794000e+24,1.2658000e+21,20.9370,1.49254,1.38250,Herschel,SPIRE
977878,HiGALFil314.2506+0.3706,5.9962000e+24,2.7666000e+21,18.3430,1.88679,1.60700,Herschel,SPIRE
977879,HiGALFil313.7527+0.3811,1.0778000e+25,1.4369000e+21,16.8770,3.33333,1.23880,Herschel,SPIRE
977888,HiGALFil321.6271+0.4029,5.2449000e+24,4.4143000e+20,16.9630,1.92308,1.12900,Herschel,SPIRE
977891,HiGALFil319.2451+0.3756,2.2963000e+24,2.1211000e+20,17.2420,1.96078,1.04120,Herschel,SPIRE
977903,HiGALFil312.7097+0.3724,3.9136000e+24,5.6756000e+20,17.7960,2.12766,1.10120,Herschel,SPIRE
977908,HiGALFil310.0165+0.3902,1.2964000e+25,6.0250000e+21,19.3690,1.33333,1.97940,Herschel,SPIRE
977923,HiGALFil315.9886+0.3970,3.7506000e+24,5.0908000e+20,17.4110,2.27273,1.07410,Herschel,SPIRE
977958,HiGALFil320.5210+0.4227,7.0330000e+24,1.0610000e+21,17.9810,1.72414,1.24200,Herschel,SPIRE
977990,HiGALFil315.1747+0.3950,3.0188000e+24,4.9753000e+20,17.3530,1.47059,1.13230,Herschel,SPIRE
978022,HiGALFil319.4146+0.4081,3.4921000e+24,6.9905000e+20,16.6570,1.56250,1.16510,Herschel,SPIRE
978033,HiGALFil314.0317+0.4149,1.0348000e+25,7.3923000e+20,17.9810,2.38095,1.20090,Herschel,SPIRE
978056,HiGALFil314.5939+0.3943,4.7668000e+24,1.2633000e+21,17.0060,2.22222,1.17120,Herschel,SPIRE
978075,HiGALFil315.4335+0.4027,2.6540000e+24,1.1989000e+20,17.1990,2.12766,1.02050,Herschel,SPIRE
978079,HiGALFil314.2876+0.4241,2.2800000e+25,1.9559000e+21,18.9830,2.12766,1.42820,Herschel,SPIRE
978083,HiGALFil321.2077+0.4341,7.2737000e+24,1.3357000e+21,16.4590,2.17391,1.29660,Herschel,SPIRE
978097,HiGALFil312.5581+0.4304,1.2742000e+25,1.1943000e+21,18.6380,1.69492,1.20530,Herschel,SPIRE
978103,HiGALFil320.8554+0.4127,2.6642000e+24,7.7255000e+20,17.4560,2.12766,1.22230,Herschel,SPIRE
978117,HiGALFil313.1239+0.4107,5.3445000e+24,1.2651000e+21,17.5690,1.66667,1.29600,Herschel,SPIRE
978131,HiGALFil319.0640+0.4756,1.4001000e+25,7.2792000e+20,17.5180,1.85185,1.19680,Herschel,SPIRE
978133,HiGALFil317.6088+0.4081,2.8055000e+24,4.6167000e+20,18.0150,2.12766,1.11340,Herschel,SPIRE
978136,HiGALFil316.0676+0.4328,5.7067000e+24,3.6274000e+20,17.3250,1.92308,1.08250,Herschel,SPIRE
978146,HiGALFil311.8342+0.4195,5.3060000e+24,1.0423000e+21,18.5960,1.85185,1.15740,Herschel,SPIRE
978158,HiGALFil315.3332+0.4270,3.4494000e+24,5.6080000e+20,17.4180,1.49254,1.14150,Herschel,SPIRE
978166,HiGALFil322.1825+0.4145,2.7652000e+24,2.6681000e+20,17.3740,1.63934,1.08110,Herschel,SPIRE
978172,HiGALFil315.0016+0.4172,5.4687000e+24,5.3812000e+20,17.4010,1.38889,1.11820,Herschel,SPIRE
978225,HiGALFil320.0622+0.4250,2.6409000e+24,4.1039000e+20,17.3020,2.12766,1.12230,Herschel,SPIRE
978231,HiGALFil316.8152+0.4356,3.0745000e+24,3.1827000e+20,18.2130,2.50000,1.12090,Herschel,SPIRE
978290,HiGALFil312.3426+0.4489,4.3923000e+24,4.7615000e+20,18.0690,2.50000,1.06530,Herschel,SPIRE
978293,HiGALFil321.9934+0.4347,2.2310000e+24,1.2013000e+20,16.7080,1.96078,1.04930,Herschel,SPIRE
978302,HiGALFil317.0590+0.4275,2.1515000e+24,3.9719000e+20,18.6260,1.81818,1.13060,Herschel,SPIRE
978320,HiGALFil320.4145+0.4354,2.7664000e+24,4.9136000e+20,17.8300,1.40845,1.14670,Herschel,SPIRE
978322,HiGALFil319.9030+0.4300,2.6584000e+24,4.1049000e+20,17.8040,2.43902,1.13020,Herschel,SPIRE
978331,HiGALFil318.8836+0.4406,2.4740000e+24,-1.6194000e+19,17.5380,2.00000,1.06400,Herschel,SPIRE
978337,HiGALFil318.0405+0.4514,4.4098000e+24,6.3149000e+20,16.9270,1.72414,1.15220,Herschel,SPIRE
978341,HiGALFil314.6481+0.4555,8.9426000e+24,1.1591000e+21,16.9100,1.92308,1.18150,Herschel,SPIRE
978343,HiGALFil314.5371+0.4388,3.6541000e+24,9.1665000e+20,17.0200,1.92308,1.14300,Herschel,SPIRE
978349,HiGALFil319.7306+0.4558,3.3974000e+24,2.7213000e+20,17.1680,2.04082,1.09350,Herschel,SPIRE
978350,HiGALFil319.3768+0.4878,1.0849000e+25,1.1943000e+21,16.3830,1.72414,1.26420,Herschel,SPIRE
978351,HiGALFil318.8459+0.4701,3.8615000e+24,3.1901000e+20,17.6390,2.85714,1.12030,Herschel,SPIRE
978356,HiGALFil317.3655+0.4533,4.1179000e+24,7.9922000e+20,18.4810,1.96078,1.21020,Herschel,SPIRE
978357,HiGALFil316.4591+0.4324,2.3121000e+24,2.5350000e+20,17.8740,2.32558,1.05760,Herschel,SPIRE
978365,HiGALFil313.2973+0.4978,2.2847000e+25,2.1805000e+21,16.4810,1.13636,1.45230,Herschel,SPIRE
978370,HiGALFil311.9439+0.4368,4.1478000e+24,8.3369000e+20,18.2990,1.58730,1.13930,Herschel,SPIRE
978371,HiGALFil311.8771+0.4552,7.2668000e+24,5.3946000e+20,18.2370,2.08333,1.14760,Herschel,SPIRE
978382,HiGALFil317.1433+0.4445,4.5206000e+24,7.1293000e+20,18.2910,1.85185,1.25210,Herschel,SPIRE
